trading_date,exchange_id,traded_volume,pnl
2019-07-15,2,2397,-299678.7392
2019-07-16,2,1915,-31514.49905
2019-07-17,2,1420,78777.54533
2019-07-18,2,1165,382429.8021
2019-07-19,2,1534,-386994.1557
2019-07-22,2,1567,-404962.3329
2019-07-23,2,1948,-23557.1596
2019-07-24,2,1251,72493.2967
2019-07-25,2,1958,337812.3457
2019-07-26,2,1803,412881.7559
2019-07-29,2,1552,1016007.608
2019-07-30,2,1278,-115276.8578
2019-07-31,2,1349,-232855.7511
2019-08-01,2,1095,-33403.65158
2019-08-02,2,1071,121983.0374
2019-08-05,2,1185,300373.8473
2019-08-06,2,1724,1023170.02
2019-08-07,2,1986,-51170.12581
2019-08-08,2,1327,654552.9759
2019-08-09,2,850,130390.0397
2019-08-12,2,1940,-122271.8128
2019-08-13,2,1359,-365534.7985
2019-08-14,2,1614,274434.6819
2019-08-15,2,1216,111887.0158
2019-08-16,2,1558,2392822.473
2019-08-19,2,1997,3285625.296
2019-08-20,2,1807,5401933.606
2019-08-21,2,1234,-341634.2717
2019-08-22,2,1533,357763.0404
2019-08-23,2,1307,-1361073.265
2019-08-26,2,1607,2392822.473
2019-08-27,2,1368,2537765.535
2019-08-28,2,1565,-347705.9709
2019-08-29,2,1786,789135.7537
2019-08-30,2,1717,1038735.993
2019-09-02,2,0,0
2019-09-03,2,1721,-535785.7661
2019-09-04,2,996,-486706.1539
2019-09-05,2,1557,-137437.2462
2019-09-06,2,2429,698538.1929
2019-09-09,2,1431,-246244.1737
2019-09-10,2,972,-173283.452
2019-09-11,2,1291,-1408108.194
2019-09-12,2,1085,2939040.349
2019-09-13,2,1741,-353701.4609
2019-09-16,2,1008,2650277.307
2019-09-17,2,1329,13012.94077
2019-09-18,2,1607,-203534.7127
2019-09-19,2,2075,-260842.8106
2019-09-20,2,1851,13801.16956
2019-09-23,2,1241,-111144.1624
2019-09-24,2,1646,452287.124
2019-09-25,2,1440,-287902.046
2019-09-26,2,1735,-321790.834
2019-09-27,2,1496,171477.7907
2019-09-30,2,1350,-198518.0141
2019-10-01,2,986,190441.2169
2019-10-02,2,1938,534802.829
2019-10-03,2,1681,-247425.4385
2019-10-04,2,1561,1338337.134
2019-10-07,2,2333,-47720.01033
2019-10-08,2,2127,936371.2933
2019-10-09,2,1956,-183991.634
2019-10-10,2,1238,-46282.42006
2019-10-11,2,2277,-181472.4883
2019-10-14,2,1468,180408.9578
2019-10-15,2,1979,-190637.7353
2019-10-16,2,1849,-586481.0354
2019-10-17,2,1900,-208703.7551
2019-10-18,2,2155,-206561.7559
2019-10-21,2,1569,98827.27345
2019-10-22,2,1740,-372493.8489
2019-10-23,2,1883,76162.21082
2019-10-24,2,2251,-369859.056
2019-10-25,2,1228,1108367.2
2019-10-28,2,2215,117243.6234
2019-10-29,2,1337,1117604.447
2019-10-30,2,1510,-347037.7833
2019-10-31,2,1313,-778137.0781
2019-11-01,2,1616,-761206.3323
2019-11-04,2,1926,1129533.934
2019-11-05,2,1436,-358918.7824
2019-11-06,2,1710,-946671.5893
2019-11-07,2,1228,-976738.2913
2019-11-08,2,930,-1458433.981
2019-11-11,2,1489,-105000.3115
2019-11-12,2,1544,-358002.4879
2019-11-13,2,1748,-335073.4449
2019-11-14,2,1272,-1652245.806
2019-11-15,2,1536,-525519.8912
2019-11-18,2,1389,58114.29812
2019-11-19,2,1416,-58866.11105
2019-11-20,2,1892,68631.36344
2019-11-21,2,1626,-655201.0861
2019-11-22,2,1481,-633402.4549
2019-11-25,2,1717,-917642.1116
2019-11-26,2,1422,-913258.9005
2019-11-27,2,2095,-153676.4861
2019-11-28,2,0,0
2019-11-29,2,1621,-1910661.572
2019-12-02,2,1819,-918490.2097
2019-12-03,2,1099,67549.60815
2019-12-04,2,2054,-786186.9108
2019-12-05,2,1645,147351.8871
2019-12-06,2,1438,-146248.8039
2019-12-09,2,1844,-92345.96162
2019-12-10,2,1254,-393352.7851
2019-12-11,2,967,-527288.8536
2019-12-12,2,1420,-174340.2222
2019-12-13,2,1811,73490.35502
2019-12-16,2,1557,60009.05753
2019-12-17,2,1101,-383827.44
2019-12-18,2,1659,223192.1709
2019-12-19,2,1048,-72100.16289
2019-12-20,2,1283,-412797.619
2019-12-23,2,2822,-386785.9788
2019-12-24,2,1268,-88362.42379
2019-12-25,2,0,0
2019-12-26,2,681,-21871.60127
2019-12-27,2,1259,-14622.39304
2019-12-30,2,1701,257646.3539
2019-12-31,2,1312,71692.84869
2020-01-01,2,0,0
2020-01-02,2,1370,76569.2028
2020-01-03,2,1338,-46085.63866
2020-01-06,2,1277,-35789.0275
2020-01-07,2,1502,-89435.34134
2020-01-08,2,1331,201441.0348
2020-01-09,2,1650,-86043.16662
2020-01-10,2,1751,172486.4807
2020-01-13,2,1546,233247.514
2020-01-14,2,1064,561838.2157
2020-01-15,2,1661,210456.1692
2020-01-16,2,691,135886.3328
2020-01-17,2,1620,-33842.00233
2020-01-20,2,0,0
2020-01-21,2,1520,-105980.2902
2020-01-22,2,2157,147778.369
2020-01-23,2,1855,-51714.98348
2020-01-24,2,1290,-109550.5482
2020-01-27,2,1424,-257191.1244
2020-01-28,2,1360,153486.5463
2020-01-29,2,1529,-101263.5633
2020-01-30,2,1844,-201855.3352
2020-01-31,2,1448,202750.3358
2020-02-03,2,1768,-244557.4564
2020-02-04,2,1568,-301354.3403
2020-02-05,2,1725,968054.3187
2020-02-06,2,1064,-712053.4715
2020-02-07,2,1833,207281.3938
2020-02-10,2,1972,-351195.0379
2020-02-11,2,1770,-79550.12864
2020-02-12,2,1470,401404.2178
2020-02-13,2,1359,-177152.0363
2020-02-14,2,1800,-406439.9125
2020-02-17,2,0,0
2020-02-18,2,1758,101687.8219
2020-02-19,2,1782,263211.0624
2020-02-20,2,1268,159000.7144
2020-02-21,2,1715,-194848.2351
2020-02-24,2,1387,-56415.40312
2020-02-25,2,1584,-120855.5733
2020-02-26,2,1413,943690.1797
2020-02-27,2,1589,-51185.07944
2020-02-28,2,1484,-74332.86627
2020-03-02,2,1325,-50174.76118
2020-03-03,2,1675,77196.20183
2020-03-04,2,1963,459393.9665
2020-03-05,2,4260,138196.8826
2020-03-06,2,1367,265187.0695
2020-03-09,2,2976,-1221763.806
2020-03-10,2,1946,-684768.7546
2020-03-11,2,4278,-46067.27676
2020-03-12,2,1180,-31727.42047
2020-03-13,2,1256,1316797.453
2020-03-16,2,4038,-35947.32368
2020-03-17,2,1328,-910194.3199
2020-03-18,2,1690,1756423.148
2020-03-19,2,1330,2258418.878
2020-03-20,2,5397,-4517253.046
2020-03-23,2,3934,-127858.3883
2020-03-24,2,3047,-1438884.483
2020-03-25,2,1842,4285178.237
2020-03-26,2,3040,-3889082.639
2020-03-27,2,1361,240169.4214
2020-03-30,2,1797,-4707495.781
2020-03-31,2,1988,-478287.6198
2020-04-01,2,2896,255656.5369
2020-04-02,2,3412,-517499.2517
2020-04-03,2,2305,1858303.841
2020-04-06,2,1345,-2057920.495
2020-04-07,2,990,-5855555.06
2020-04-08,2,1074,-6554182.657
2020-04-09,2,2319,-2666207.3
2020-04-10,2,0,0
2020-04-13,2,1359,-3586277.956
2020-04-14,2,1243,2883578.163
2020-04-15,2,1198,2962141.846
2020-04-16,2,1028,-1947107.786
2020-04-17,2,1196,3491614.833
2020-04-20,2,1066,2983460.174
2020-04-21,2,1336,2674826.363
2020-04-22,2,1255,2612476.098
2020-04-23,2,1142,-167951.038
2020-04-24,2,961,1712459.148
2020-04-27,2,916,6358621.392
2020-04-28,2,1622,499267.7066
2020-04-29,2,1745,-727399.8193
2020-04-30,2,1805,-4001926.746
2020-05-01,2,1260,-485936.4318
2020-05-04,2,1159,18937.36734
2020-05-05,2,1971,3117513.244
2020-05-06,2,2050,-4195313.738
2020-05-07,2,1560,-1244411.386
2020-05-08,2,1638,-166358.2711
2020-05-11,2,1094,-2414543.11
2020-05-12,2,2065,3529024.992
2020-05-13,2,1418,-197646.6201
2020-05-14,2,1641,2588713.185
2020-05-15,2,1542,23309.10976
2020-05-18,2,1592,25386.3983
2020-05-19,2,2247,-1205696.365
2020-05-20,2,1985,-523211.1584
2020-05-21,2,1578,-450612.4809
2020-05-22,2,1394,135178.0649
2020-05-25,2,0,0
2020-05-26,2,1641,-387011.3568
2020-05-27,2,1121,121073.5307
2020-05-28,2,1379,814374.5027
2020-05-29,2,1459,2337134.416
2020-06-01,2,1704,402253.0075
2020-06-02,2,1234,-494791.4844
2020-06-03,2,1328,-477148.5492
2020-06-04,2,2003,617967.1777
2020-06-05,2,1790,-485273.9734
2020-06-08,2,1896,-340274.1035
2020-06-09,2,1673,172811.1564
2020-06-10,2,1333,102841.8856
2020-06-11,2,1333,333189.4677
2020-06-12,2,2154,-771645.9625
2020-06-15,2,1173,68321.97141
2020-06-16,2,2188,-593807.1137
2020-06-17,2,1528,64158.9839
2020-06-18,2,1243,-205616.8973
2020-06-19,2,1229,-209346.909
2020-06-22,2,2425,375301.3823
2020-06-23,2,1198,-221776.4395
2020-06-24,2,1545,-398664.5378
2020-06-25,2,1637,-436964.1877
2020-06-26,2,1755,-238927.786
2020-06-29,2,1310,88766.15946
2020-06-30,2,1601,-237736.7203
2020-07-01,2,1165,80003.45863
2020-07-02,2,1238,112967.9449
2020-07-03,2,0,0
2020-07-06,2,1755,66791.4613
2020-07-07,2,1169,65383.39199
2020-07-08,2,1281,-800022.3821
2020-07-09,2,1328,1984566.501
2020-07-10,2,1656,12916.71356
2020-07-13,2,0,529482.2286
2020-07-14,2,1116,-65564.14419
2020-07-15,2,1604,592612.802
2020-07-16,2,1344,-458127.5076
2020-07-17,2,2190,708466.9112
2020-07-20,2,1798,1796837.237
2020-07-21,2,1373,-173890.5087
2020-07-22,2,1419,-194300.6762
2020-07-23,2,1788,-499101.7497
2020-07-24,2,1181,25849.71632
2020-07-27,2,1549,147446.9438
2020-07-28,2,1159,1077783.331
2020-07-29,2,1955,-179100.6714
2020-07-30,2,1668,144973.0018
2020-07-31,2,1356,-192126.1748
2020-08-03,2,1956,234199.9596
2020-08-04,2,1474,-528430.9305
2020-08-05,2,1514,1078035.946
2020-08-06,2,1690,-391961.2522
2018-08-02,3,6,8062.96556
2018-08-03,3,7,9771.498168
2018-08-06,3,9,9573.402727
2018-08-07,3,26,4385.828022
2018-08-08,3,28,2317.823965
2018-08-09,3,21,-3326.006612
2018-08-10,3,8,-22746.75079
2018-08-13,3,44,-26540.17673
2018-08-14,3,71,15682.30942
2018-08-15,3,22,11423.57254
2018-08-16,3,216,-19914.01167
2018-08-17,3,99,10564.02723
2018-08-20,3,41,2375.748817
2018-08-21,3,11,-5432.461326
2018-08-22,3,4,17060.4963
2018-08-23,3,17,2765.466125
2018-08-24,3,13,4284.446772
2018-08-27,3,14,1782.2064
2018-08-28,3,8,3857.379058
2018-08-29,3,7,3991.466933
2018-08-30,3,20,-9191.829753
2018-08-31,3,9,4604.599545
2018-09-03,3,0,0
2018-09-04,3,49,2615.249354
2018-09-05,3,4,11303.32441
2018-09-06,3,14,-19327.07238
2018-09-07,3,19,1550.27543
2018-09-10,3,52,14841.73228
2018-09-11,3,14,-22680.69872
2018-09-12,3,14,2122.785323
2018-09-13,3,1,2975.07217
2018-09-14,3,10,2314.615973
2018-09-17,3,61,13354.7822
2018-09-18,3,9,5027.923814
2018-09-19,3,8,-9527.362444
2018-09-20,3,6,3292.186908
2018-09-21,3,24,18491.48195
2018-09-24,3,18,12153.8735
2018-09-25,3,20,4146.749466
2018-09-26,3,35,376.3464793
2018-09-27,3,6,5145.862767
2018-09-28,3,28,-5043.644193
2018-10-01,3,13,-640.1199088
2018-10-02,3,8,12596.13639
2018-10-03,3,42,10944.77803
2018-10-04,3,10,11089.00655
2018-10-05,3,43,-728.1970794
2018-10-08,3,12,12472.46389
2018-10-09,3,16,3408.994659
2018-10-10,3,13,370.4166503
2018-10-11,3,16,-292.1042471
2018-10-12,3,12,-38945.49155
2018-10-15,3,15,-40641.91241
2018-10-16,3,85,-14694.30479
2018-10-17,3,19,-667.86075
2018-10-18,3,4,-14789.19421
2018-10-19,3,17,4255.206616
2018-10-22,3,64,-312.6338212
2018-10-23,3,3,-14934.55993
2018-10-24,3,60,3785.554887
2018-10-25,3,10,-23224.43848
2018-10-26,3,1,25958.85833
2018-10-29,3,47,-13238.16067
2018-10-30,3,15,-350.581579
2018-10-31,3,17,-38476.26876
2018-11-01,3,23,-25405.01359
2018-11-02,3,19,-2648.956206
2018-11-05,3,16,23334.74963
2018-11-06,3,18,8480.931008
2018-11-07,3,1,-384.351602
2018-11-08,3,29,-314.7226886
2018-11-09,3,2,3575.074336
2018-11-12,3,2,-1734.341408
2018-11-13,3,9,4170.329528
2018-11-14,3,10,-5979.015199
2018-11-15,3,4,1733.092622
2018-11-16,3,36,7368.986689
2018-11-19,3,20,570.6271819
2018-11-20,3,11,3674.283535
2018-11-21,3,21,2615.392155
2018-11-22,3,0,4961.778375
2018-11-23,3,2,-43869.23859
2018-11-26,3,7,-2143.927571
2018-11-27,3,20,15752.7356
2018-11-28,3,21,-1979.666454
2018-11-29,3,81,-22958.10807
2018-11-30,3,112,10065.95463
2018-12-03,3,95,-5818.234958
2018-12-04,3,23,16987.32499
2018-12-05,3,0,23514.20353
2018-12-06,3,67,-274.25
2018-12-07,3,79,-7160.250173
2018-12-10,3,21,17190.48527
2018-12-11,3,21,7400.208712
2018-12-12,3,42,-9156.600696
2018-12-13,3,93,-2355.901621
2018-12-14,3,10,7582.520685
2018-12-17,3,20,-4511.023265
2018-12-18,3,27,774.6482682
2018-12-19,3,152,-199566.9338
2018-12-20,3,23,12855.03974
2018-12-21,3,23,-8913.505102
2018-12-24,3,30,-3725.291754
2018-12-25,3,0,0
2018-12-26,3,10,3755.99436
2018-12-27,3,164,5586.961919
2018-12-28,3,24,6058.775387
2018-12-31,3,24,4200.945363
2019-01-01,3,0,0
2019-01-02,3,14,-1789.858782
2019-01-03,3,4,3241.875371
2019-01-04,3,72,-37957.82454
2019-01-07,3,5,818.3152982
2019-01-08,3,47,24548.93059
2019-01-09,3,40,289.7945684
2019-01-10,3,8,5316.532249
2019-01-11,3,59,-12596.23701
2019-01-14,3,3,-3164.362095
2019-01-15,3,25,3026.722788
2019-01-16,3,13,3595.600806
2019-01-17,3,17,-4387.771295
2019-01-18,3,24,-12736.33672
2019-01-21,3,0,0
2019-01-22,3,10,-35254.99637
2019-01-23,3,25,-5731.756265
2019-01-24,3,283,-3536.639989
2019-01-25,3,13,7505.380826
2019-01-28,3,6,8778.615074
2019-01-29,3,12,16298.73568
2019-01-30,3,15,21071.09093
2019-01-31,3,19,21484.24958
2019-02-01,3,72,14129.88704
2019-02-04,3,11,-7082.152479
2019-02-05,3,22,12940.88373
2019-02-06,3,17,-5003.047311
2019-02-07,3,253,4693.676531
2019-02-08,3,20,-1285.104721
2019-02-11,3,16,8577.578087
2019-02-12,3,20,15581.91276
2019-02-13,3,92,-2271.228567
2019-02-14,3,32,-3028.979136
2019-02-15,3,40,6651.459248
2019-02-18,3,0,0
2019-02-19,3,14,17871.15673
2019-02-20,3,11,-3573.622072
2019-02-21,3,10,895.4867844
2019-02-22,3,15,3757.170998
2019-02-25,3,10,3136.039404
2019-02-26,3,13,2382.304342
2019-02-27,3,25,26188.79037
2019-02-28,3,30,21235.93127
2019-03-01,3,41,-442.9934582
2019-03-04,3,36,1221.988093
2019-03-05,3,16,-12370.01529
2019-03-06,3,35,12354.41979
2019-03-07,3,40,-508.5696996
2019-03-08,3,12,-456.2030608
2019-03-11,3,6,-174.2304723
2019-03-12,3,10,4360.817675
2019-03-13,3,5,-521.7836957
2019-03-14,3,4,6424.315284
2019-03-15,3,37,4325.522203
2019-03-18,3,6,19767.60579
2019-03-19,3,44,-29629.93157
2019-03-20,3,53,-33289.75513
2019-03-21,3,39,4822.393699
2019-03-22,3,9,3376.113413
2019-03-25,3,41,5914.361008
2019-03-26,3,138,-15760.37859
2019-03-27,3,1,4557.950081
2019-03-28,3,39,16033.04456
2019-03-29,3,1,-12062.13994
2019-04-01,3,20,5012.627453
2019-04-02,3,3,-1050.457853
2019-04-03,3,10,-1812.89043
2019-04-04,3,1,-939.367578
2019-04-05,3,6,-1781.216085
2019-04-08,3,28,7091.513636
2019-04-09,3,6,-1054.089514
2019-04-10,3,8,930.5117468
2019-04-11,3,1,-1572.53805
2019-04-12,3,7,-7781.655251
2019-04-15,3,5,921.7425261
2019-04-16,3,5,12597.13815
2019-04-17,3,7,3223.488536
2019-04-18,3,4,6210.985953
2019-04-19,3,4,-7852.269183
2019-04-22,3,11,970.4604186
2019-04-23,3,8,-1319.786424
2019-04-24,3,8,4307.688084
2019-04-25,3,8,5898.012044
2019-04-26,3,3,566.6756605
2019-04-29,3,10,8756.606985
2019-04-30,3,20,-255.2565214
2019-05-01,3,5,-3928.783485
2019-05-02,3,5,502.8468086
2019-05-03,3,2,11072.77858
2019-05-06,3,4,-9669.170921
2019-05-07,3,6,9033.07532
2019-05-08,3,4,10537.24615
2019-05-09,3,25,11771.44338
2019-05-10,3,11,1204.20314
2019-05-13,3,7,-3310.55786
2019-05-14,3,29,-7168.234844
2019-05-15,3,6,3753.632802
2019-05-16,3,5,-7368.978877
2019-05-17,3,19,518.8919704
2019-05-20,3,62,-11282.26433
2019-05-21,3,24,2563.104214
2019-05-22,3,39,-4067.830031
2019-05-23,3,65,54678.65734
2019-05-24,3,7,-14794.75606
2019-05-27,3,0,0
2019-05-28,3,19,9054.648409
2019-05-29,3,29,-10958.14907
2019-05-30,3,10,2903.077668
2019-05-31,3,9,-9205.599004
2019-06-03,3,8,-931.185255
2019-06-04,3,28,-860.4085162
2019-06-05,3,49,-823.9118665
2019-06-06,3,14,-10110.14097
2019-06-07,3,18,10160.09185
2019-06-10,3,74,-601.5485134
2019-06-11,3,77,-6988.6928
2019-06-12,3,47,6624.72614
2019-06-13,3,6,-6978.706264
2019-06-14,3,22,2855.777013
2019-06-17,3,25,-802.926293
2019-06-18,3,12,5017.171697
2019-06-19,3,86,990.1638678
2019-06-20,3,222,3890.215521
2019-06-21,3,20,-1659.286806
2019-06-24,3,21,-3274.965509
2019-06-25,3,18,988.2166428
2019-06-26,3,26,-1218.419522
2019-06-27,3,24,-3614.618045
2019-06-28,3,199,-1107.54912
2019-07-01,3,16,-1233.433222
2019-07-02,3,19,-4868.481259
2019-07-03,3,158,-3018.665076
2019-07-04,3,0,0
2019-07-05,3,11,-499.096131
2019-07-08,3,15,-1337.435195
2019-07-09,3,9,5821.593917
2019-07-10,3,29,608.2655573
2019-07-11,3,17,3958.756438
2019-07-12,3,15,6915.540803
2019-07-15,3,7,-6003.574268
2019-07-16,3,231,18283.50121
2019-07-17,3,74,-3168.174431
2019-07-18,3,123,-3897.922474
2019-07-19,3,57,1869.893451
2019-07-22,3,17,5480.605988
2019-07-23,3,147,14956.45341
2019-07-24,3,2,8117.934215
2019-07-25,3,2,6013.787113
2019-07-26,3,120,7342.426038
2019-07-29,3,9,9028.96839
2019-07-30,3,260,9548.167112
2019-07-31,3,2,9479.826447
2019-08-01,3,325,-3022.431176
2019-08-02,3,50,7757.674793
2019-08-05,3,66,-698.1872557
2019-08-06,3,55,6727.123862
2019-08-07,3,82,13944.34836
2019-08-08,3,9,-16342.09245
2019-08-09,3,29,-4106.410581
2019-08-12,3,67,25662.62937
2019-08-13,3,17,-717.2136857
2019-08-14,3,54,-21984.52793
2019-08-15,3,25,5150.569014
2019-08-16,3,53,15853.24079
2019-08-19,3,18,-76384.80468
2019-08-20,3,22,-20958.76807
2019-08-21,3,34,-83011.38797
2019-08-22,3,26,18815.68796
2019-08-23,3,20,-20094.89405
2019-08-26,3,51,-3353.533673
2019-08-27,3,23,-17785.13611
2019-08-28,3,20,3353.76459
2019-08-29,3,49,19919.89464
2019-08-30,3,10,23702.46215
2019-09-02,3,0,0
2019-09-03,3,13,-10211.5531
2019-09-04,3,5,-13139.34105
2019-09-05,3,59,-16755.28323
2019-09-06,3,71,-5551.44026
2019-09-09,3,20,-11104.17138
2019-09-10,3,9,18067.08174
2019-09-11,3,16,-14953.05062
2019-09-12,3,23,-10770.92722
2019-09-13,3,25,-35371.19225
2019-09-16,3,6,-9487.916752
2019-09-17,3,23,-2214.54876
2019-09-18,3,3,-2515.06164
2019-09-19,3,23,618.1839643
2019-09-20,3,31,1464.217543
2019-09-23,3,21,5963.981482
2019-09-24,3,6,-2307.014262
2019-09-25,3,26,4764.259992
2019-09-26,3,17,6464.889798
2019-09-27,3,33,16808.56211
2019-09-30,3,6,19471.61058
2019-10-01,3,25,14759.15751
2019-10-02,3,16,9495.368108
2019-10-03,3,4,-255.2953224
2019-10-04,3,33,12701.63916
2019-10-07,3,18,-36054.34304
2019-10-08,3,15,-3793.376762
2019-10-09,3,10,-11529.85685
2019-10-10,3,37,23747.97515
2019-10-11,3,34,-9511.148923
2019-10-14,3,32,2654.407646
2019-10-15,3,7,-10297.63009
2019-10-16,3,7,-13096.89949
2019-10-17,3,7,-569.1246326
2019-10-18,3,4,-9759.883827
2019-10-21,3,7,-12815.76978
2019-10-22,3,5,-12649.94651
2019-10-23,3,4,-10463.61222
2019-10-24,3,7,17443.20299
2019-10-25,3,8,-10140.32863
2019-10-28,3,7,5723.932813
2019-10-29,3,6,1226.389162
2019-10-30,3,4,-12457.19436
2019-10-31,3,8,10465.30427
2019-11-01,3,55,-12899.01527
2019-11-04,3,11,6314.151345
2019-11-05,3,8,2713.806659
2019-11-06,3,11,-8761.013996
2019-11-07,3,18,-16198.4751
2019-11-08,3,6,-9788.491366
2019-11-11,3,27,34687.43205
2019-11-12,3,5,-11642.22288
2019-11-13,3,6,28816.76566
2019-11-14,3,14,6538.18406
2019-11-15,3,23,25407.99163
2019-11-18,3,5,11208.84784
2019-11-19,3,5,-8973.35455
2019-11-20,3,7,6263.097244
2019-11-21,3,37,13558.67476
2019-11-22,3,8,14264.43161
2019-11-25,3,36,37125.35807
2019-11-26,3,10,-6944.322584
2019-11-27,3,17,8168.772336
2019-11-28,3,0,0
2019-11-29,3,5,35571.18828
2019-12-02,3,5,-8928.360541
2019-12-03,3,9,5715.445096
2019-12-04,3,6,35229.27236
2019-12-05,3,5,-5318.776949
2019-12-06,3,11,11916.63635
2019-12-09,3,36,22263.82987
2019-12-10,3,31,13147.65022
2019-12-11,3,29,-1968.806595
2019-12-12,3,102,-37603.79196
2019-12-13,3,16,-16441.10272
2019-12-16,3,43,-45077.99993
2019-12-17,3,18,-35008.07154
2019-12-18,3,10,-32246.97527
2019-12-19,3,34,-1661.909669
2019-12-20,3,127,-33471.13181
2019-12-23,3,63,-11642.47106
2019-12-24,3,25,-20179.6795
2019-12-25,3,0,0
2019-12-26,3,703,-37826.03673
2019-12-27,3,7,43965.89446
2019-12-30,3,296,-6851.986044
2019-12-31,3,142,-593.0654371
2020-01-01,3,0,0
2020-01-02,3,59,2111.283679
2020-01-03,3,279,36528.05517
2020-01-06,3,111,4920.90275
2020-01-07,3,8,-3583.116242
2020-01-08,3,27,-7060.422379
2020-01-09,3,18,-7144.845499
2020-01-10,3,14,-47769.2238
2020-01-13,3,5,-7320.179131
2020-01-14,3,15,-32211.83537
2020-01-15,3,21,5183.419529
2020-01-16,3,380,24191.92327
2020-01-17,3,28,-34584.37848
2020-01-20,3,0,0
2020-01-21,3,134,-4074.777631
2020-01-22,3,4,2405.717766
2020-01-23,3,34,-8361.232717
2020-01-24,3,7,-26602.89201
2020-01-27,3,42,-52.34653809
2020-01-28,3,9,-10228.07472
2020-01-29,3,13,355.2354859
2020-01-30,3,7,-26393.06072
2020-01-31,3,9,12488.97572
2020-02-03,3,327,-11647.38905
2020-02-04,3,26,193.0138646
2020-02-05,3,9,3471.930707
2020-02-06,3,1,11456.37982
2020-02-07,3,296,-39012.45095
2020-02-10,3,24,-26522.59721
2020-02-11,3,3,224.5800417
2020-02-12,3,17,8804.23876
2020-02-13,3,4,5770.376419
2020-02-14,3,47,259.7815306
2020-02-17,3,0,0
2020-02-18,3,1,22520.34616
2020-02-19,3,2,805.0002644
2020-02-20,3,3,25363.1512
2020-02-21,3,3,-4349.809879
2020-02-24,3,28,-10965.84629
2020-02-25,3,6,-13097.1393
2020-02-26,3,7,293.8915004
2020-02-27,3,7,-10163.74677
2020-02-28,3,8,12668.6466
2020-03-02,3,23,-1054.311218
2020-03-03,3,30,2637.90607
2020-03-04,3,3,2004.720741
2020-03-05,3,21,-9991.8683
2020-03-06,3,11,-5783.397733
2020-03-09,3,12,27468.29237
2020-03-10,3,10,20253.88682
2020-03-11,3,13,-78351.3875
2020-03-12,3,13,-13624.23327
2020-03-13,3,12,-322.2221178
2020-03-16,3,3,-26515.61663
2020-03-17,3,23,-4479.625604
2020-03-18,3,2,-6520.303929
2020-03-19,3,3,70047.02403
2020-03-20,3,1,1449.131762
2020-03-23,3,3,-245.6455661
2020-03-24,3,3,-14205.06334
2020-03-25,3,4,-18166.9046
2020-03-26,3,1,-17438.87394
2020-03-27,3,23,-45393.21088
2020-03-30,3,20,-6642.692429
2020-03-31,3,3,-13578.61835
2020-04-01,3,16,11121.62546
2020-04-02,3,1,10905.43694
2020-04-03,3,0,-5993.480235
2020-04-06,3,21,7080.815234
2020-04-07,3,3,14947.85755
2020-04-08,3,1,8675.034461
2020-04-09,3,2,16165.31862
2020-04-10,3,0,0
2020-04-13,3,1,-7081.303083
2020-04-14,3,0,11243.5434
2020-04-15,3,1,52948.64239
2020-04-16,3,1,8146.19004
2020-04-17,3,0,8211.987959
2020-04-20,3,2,3063.810406
2020-04-21,3,2,13386.43143
2020-04-22,3,5,-30581.48145
2020-04-23,3,5,9354.339627
2020-04-24,3,1,7588.292671
2020-04-27,3,0,10763.46868
2020-04-28,3,1,19782.30961
2020-04-29,3,2,10612.26983
2020-04-30,3,0,6844.234273
2020-05-01,3,0,6479.748424
2020-05-04,3,0,7080.727108
2020-05-05,3,2,-11039.41796
2020-05-06,3,3,6991.358708
2020-05-07,3,1,9320.354742
2020-05-08,3,3,-10029.72402
2020-05-11,3,4,30561.35901
2020-05-12,3,4,-10020.21717
2020-05-13,3,0,26278.87558
2020-05-14,3,4,-26495.27499
2020-05-15,3,0,3211.888729
2020-05-18,3,2,16827.63269
2020-05-19,3,12,12850.34079
2020-05-20,3,4,5460.709172
2020-05-21,3,4,239.4271374
2020-05-22,3,8,18481.38528
2020-05-25,3,0,0
2020-05-26,3,3,13600.19001
2020-05-27,3,0,21331.07302
2020-05-28,3,9,7505.943881
2020-05-29,3,2,5480.959021
2020-06-01,3,4,29713.39754
2020-06-02,3,1,32608.21784
2020-06-03,3,10,25577.69981
2020-06-04,3,17,9294.702546
2020-06-05,3,1,36203.26167
2020-06-08,3,5,-10781.49808
2020-06-09,3,8,33244.64714
2020-06-10,3,9,18920.46722
2020-06-11,3,0,-21750.15354
2020-06-12,3,0,28910.83054
2020-06-15,3,0,12825.58955
2020-06-16,3,1,11879.61982
2020-06-17,3,0,39791.29959
2020-06-18,3,1,-28694.56061
2020-06-19,3,0,35936.20317
2020-06-22,3,7,-177552.2348
2020-06-23,3,1,-1413.85181
2020-06-24,3,4,-26762.26697
2020-06-25,3,6,-16807.90459
2020-06-26,3,28,-376.2347096
2020-06-29,3,2,-19862.79277
2020-06-30,3,49,-18873.7729
2020-07-01,3,4,30598.36551
2020-07-02,3,4,-15551.85666
2020-07-03,3,0,0
2020-07-06,3,1,-45419.49731
2020-07-07,3,8,1509.920742
2020-07-08,3,7,29773.37076
2020-07-09,3,12,18683.25115
2020-07-10,3,3,-1611.68039
2020-07-13,3,1,17218.93312
2020-07-14,3,3,-6850.559327
2020-07-15,3,9,-31274.91365
2020-07-16,3,7,38079.56007
2020-07-17,3,9,10441.42035
2020-07-20,3,9,33213.50939
